30,3.308622,1.35316,0.268908,0.144993,4.172391,-0.632567,0.0829,2.648773,-0.290477,-1.217659,0.439253,0.113576,0.597483,0.619955,-1.258849,-0.526433,0.680314, 
31,3.429856,1.413708,0.248759,0.134215,4.282125,-0.65948,0.074698,2.70613,-0.318484,-1.278157,0.502365,0.150273,0.593373,0.672335,-1.313616,-0.558205,0.683829, 
32,3.550791,1.475137,0.22859,0.123469,4.389738,-0.686152,0.065919,2.762108,-0.346165,-1.338617,0.566052,0.187563,0.589242,0.724295,-1.368658,-0.590372,0.687332, 
33,3.671416,1.537435,0.208419,0.112764,4.495215,-0.712584,0.056602,2.816696,-0.373519,-1.398892,0.630179,0.225385,0.585098,0.775717,-1.423853,-0.622873,0.690816, 
34,3.79171,1.600583,0.188261,0.102111,4.598546,-0.738775,0.046785,2.869884,-0.400544,-1.458842,0.694616,0.263676,0.58095,0.826491,-1.47909,-0.655649,0.694274, 
35,3.911649,1.664561,0.168134,0.091519,4.699725,-0.764728,0.036509,2.921664,-0.42724,-1.518335,0.759237,0.302368,0.576807,0.876514,-1.534261,-0.68864,0.697698, 
36,4.031207,1.729343,0.148053,0.080999,4.798754,-0.790444,0.025815,2.972033,-0.453607,-1.577245,0.823921,0.341397,0.572678,0.925692,-1.589263,-0.721788,0.701083, 
37,4.150346,1.794899,0.128034,0.070559,4.895639,-0.815928,0.014743,3.020991,-0.479646,-1.635453,0.88855,0.380692,0.568572,0.973942,-1.644004,-0.755033,0.704422, 
38,4.26903,1.861195,0.108093,0.060207,4.99039,-0.841181,0.003336,3.068536,-0.505356,-1.69285,0.953014,0.420186,0.564498,1.021187,-1.698397,-0.788319,0.707709, 
39,4.387216,1.928194,0.088243,0.04995,5.083021,-0.866206,-0.008367,3.114675,-0.53074,-1.749336,1.017209,0.459809,0.560462,1.067361,-1.752361,-0.821589,0.710939, 
40,4.504858,1.995851,0.068499,0.039796,5.173546,-0.891009,-0.020324,3.159412,-0.555798,-1.804817,1.081035,0.499493,0.556472,1.112406,-1.805824,-0.854789,0.714107, 
41,4.621906,2.064122,0.048875,0.029751,5.261995,-0.915591,-0.032495,3.202761,-0.580532,-1.859212,1.144402,0.53917,0.552535,1.15627,-1.85872,-0.887868,0.717208, 
42,4.738308,2.132955,0.029384,0.019821,5.348386,-0.939957,-0.044843,3.24473,-0.604945,-1.912449,1.207224,0.578776,0.548659,1.198914,-1.91099,-0.920776,0.72024, 
43,4.854006,2.202296,0.01004,0.010009,5.432753,-0.96411,-0.05733,3.285338,-0.629039,-1.964462,1.269424,0.618247,0.544848,1.240303,-1.962581,-0.953467,0.723197, 
44,4.968945,2.272089,-0.009147,0.00032,5.515116,-0.988054,-0.06992,3.324604,-0.652817,-2.015198,1.330931,0.657522,0.541109,1.280412,-2.013448,-0.985897,0.726077, 
45,5.083074,2.342275,-0.028165,-0.009242,5.59552,-1.011794,-0.082579,3.362543,-0.67628,-2.064609,1.391682,0.696543,0.537445,1.31922,-2.063552,-1.018027,0.728878, 
46,5.196336,2.412793,-0.047002,-0.018675,5.673992,-1.035331,-0.095275,3.399184,-0.699434,-2.112659,1.45162,0.735258,0.533862,1.356715,-2.112858,-1.049818,0.731597, 
47,5.308679,2.483582,-0.065649,-0.027977,5.75057,-1.05867,-0.107977,3.434549,-0.722282,-2.159317,1.510695,0.773614,0.530364,1.392889,-2.161337,-1.081236,0.734231, 
48,5.420044,2.55458,-0.084096,-0.037145,5.825295,-1.081817,-0.120658,3.468665,-0.744826,-2.204559,1.568864,0.811565,0.526953,1.42774,-2.208967,-1.112251,0.736781, 
49,5.530383,2.625722,-0.102335,-0.046178,5.898203,-1.104771,-0.13329,3.50156,-0.767072,-2.248372,1.62609,0.849068,0.523632,1.461271,-2.25573,-1.142835,0.739243, 
50,5.63965,2.696947,-0.120358,-0.055077,5.969333,-1.127538,-0.145849,3.533264,-0.789022,-2.290744,1.682343,0.886085,0.520405,1.493489,-2.301612,-1.172964,0.741619, 
51,5.747796,2.768193,-0.138158,-0.06384,6.038726,-1.150122,-0.158313,3.563805,-0.810682,-2.331673,1.737595,0.92258,0.517273,1.524404,-2.346603,-1.202616,0.743907, 
52,5.854778,2.8394,-0.155729,-0.072469,6.106422,-1.172525,-0.170662,3.593218,-0.832056,-2.371159,1.79183,0.958522,0.514237,1.554031,-2.390697,-1.231773,0.746106, 
53,5.960561,2.910507,-0.173065,-0.080963,6.172471,-1.19475,-0.182878,3.621534,-0.853147,-2.409209,1.845029,0.993883,0.511299,1.582387,-2.433889,-1.260419,0.748218, 
54,6.065111,2.98146,-0.190162,-0.089323,6.236905,-1.216799,-0.194943,3.648786,-0.873961,-2.445834,1.897184,1.028641,0.50846,1.609491,-2.476181,-1.28854,0.750241, 
55,6.168394,3.052203,-0.207015,-0.097551,6.299766,-1.238678,-0.206845,3.675005,-0.894502,-2.481046,1.948287,1.062775,0.50572,1.635365,-2.517574,-1.316126,0.752177, 
56,6.270382,3.122684,-0.223621,-0.105648,6.3611,-1.260387,-0.218569,3.700229,-0.914775,-2.514865,1.998337,1.096268,0.503079,1.660031,-2.558076,-1.343171,0.754026, 
57,6.371057,3.192855,-0.239978,-0.113616,6.420949,-1.281929,-0.230105,3.724486,-0.934785,-2.547309,2.047333,1.129109,0.500537,1.683516,-2.59769,-1.369665,0.755789, 
58,6.470391,3.262669,-0.256085,-0.121456,6.479347,-1.303307,-0.241443,3.747809,-0.954536,-2.578399,2.095279,1.161286,0.498093,1.705844,-2.636427,-1.395607,0.757467, 
59,6.568377,3.332082,-0.271939,-0.12917,6.53634,-1.324525,-0.252576,3.770236,-0.974033,-2.608162,2.142181,1.192791,0.495748,1.727042,-2.674297,-1.420992,0.759061, 
60,6.664993,3.401053,-0.28754,-0.13676,6.591964,-1.345584,-0.263496,3.791796,-0.993282,-2.636623,2.188051,1.22362,0.4935,1.747136,-2.711309,-1.445822,0.760572, 
61,6.76024,3.469546,-0.302889,-0.144229,6.646259,-1.366486,-0.274198,3.812518,-1.012286,-2.663811,2.232897,1.253773,0.491348,1.766156,-2.747478,-1.470096,0.762002, 
62,6.854107,3.537528,-0.317985,-0.151579,6.699256,-1.387234,-0.284677,3.832438,-1.031051,-2.689752,2.27673,1.283244,0.489292,1.784129,-2.78282,-1.493818,0.76335, 
63,6.946593,3.604968,-0.33283,-0.158812,6.751002,-1.40783,-0.29493,3.851581,-1.049582,-2.714476,2.319566,1.31204,0.48733,1.801083,-2.817342,-1.51699,0.764621, 
64,7.037692,3.671836,-0.347425,-0.165931,6.801523,-1.428276,-0.304956,3.869984,-1.067882,-2.738013,2.361421,1.340162,0.48546,1.817047,-2.851064,-1.539618,0.765814, 
65,7.127416,3.738109,-0.361772,-0.172938,6.850863,-1.448572,-0.314753,3.887668,-1.085958,-2.760395,2.40231,1.367615,0.48368,1.832049,-2.884002,-1.561707,0.766932, 
66,7.21576,3.803764,-0.375874,-0.179835,6.899054,-1.468722,-0.324319,3.904666,-1.103814,-2.781649,2.442251,1.394405,0.481991,1.846118,-2.916167,-1.583265,0.767975, 
67,7.302745,3.868779,-0.389732,-0.186624,6.946128,-1.488727,-0.333655,3.921003,-1.121453,-2.801809,2.481261,1.420539,0.480388,1.859281,-2.947579,-1.604296,0.768946, 
68,7.388377,3.93314,-0.40335,-0.193309,6.992122,-1.508589,-0.342762,3.936708,-1.138884,-2.820904,2.51936,1.446028,0.478871,1.871564,-2.97825,-1.62481,0.769847, 
69,7.472661,3.996831,-0.41673,-0.199892,7.037063,-1.52831,-0.351641,3.951804,-1.156108,-2.838965,2.556562,1.470879,0.477438,1.882997,-3.008199,-1.644815,0.770678, 
70,7.555611,4.059843,-0.429876,-0.206374,7.080976,-1.547891,-0.360293,3.966317,-1.173129,-2.856024,2.592893,1.495103,0.476087,1.893603,-3.037442,-1.66432,0.771443, 
71,7.637245,4.122161,-0.442792,-0.212759,7.123898,-1.567335,-0.368722,3.98027,-1.189951,-2.87211,2.628368,1.518713,0.474817,1.903411,-3.065994,-1.683336,0.772141, 
72,7.717576,4.183778,-0.45548,-0.219048,7.165857,-1.586644,-0.376929,3.993688,-1.206581,-2.887251,2.663009,1.541718,0.473624,1.912446,-3.093872,-1.70187,0.772776, 
73,7.796623,4.244691,-0.467946,-0.225244,7.206878,-1.605817,-0.384917,4.00659,-1.223021,-2.90148,2.696834,1.564131,0.472507,1.920734,-3.12109,-1.719934,0.773349, 
74,7.874404,4.304892,-0.480192,-0.231349,7.246994,-1.624855,-0.39269,4.019001,-1.239277,-2.914825,2.729861,1.585966,0.471464,1.928298,-3.147663,-1.737538,0.773861, 
75,7.950936,4.364387,-0.492223,-0.237366,7.286219,-1.643762,-0.40025,4.030938,-1.255353,-2.927312,2.762112,1.607235,0.470494,1.935163,-3.173608,-1.75469,0.774314, 
76,8.026237,4.42316,-0.504043,-0.243295,7.324586,-1.662538,-0.407602,4.042424,-1.27125,-2.93897,2.793602,1.62795,0.469593,1.941352,-3.198942,-1.771402,0.774711, 
77,8.100331,4.481217,-0.515656,-0.24914,7.362123,-1.681184,-0.414749,4.053471,-1.286975,-2.949828,2.824353,1.648124,0.468761,1.946889,-3.223676,-1.787684,0.775052, 
78,8.173244,4.538563,-0.527067,-0.254902,7.398848,-1.699704,-0.421695,4.064103,-1.302531,-2.959909,2.854385,1.667772,0.467995,1.951795,-3.247828,-1.803548,0.775339, 
79,8.244987,4.595198,-0.538278,-0.260583,7.434784,-1.718098,-0.428444,4.074333,-1.317923,-2.969242,2.883712,1.686905,0.467293,1.956093,-3.271412,-1.819003,0.775574, 
80,8.315581,4.651122,-0.549295,-0.266186,7.469951,-1.736366,-0.435,4.08418,-1.333152,-2.977851,2.912355,1.705537,0.466654,1.959803,-3.294441,-1.834059,0.77576, 
81,8.385046,4.706344,-0.560121,-0.271711,7.504373,-1.754508,-0.441367,4.093662,-1.348225,-2.985762,2.940331,1.723684,0.466075,1.962947,-3.316928,-1.848728,0.775896, 
82,8.453401,4.760871,-0.570762,-0.277161,7.538066,-1.772528,-0.447549,4.102791,-1.363142,-2.992999,2.967654,1.741355,0.465554,1.965545,-3.338888,-1.86302,0.775985, 
83,8.520681,4.8147,-0.58122,-0.282538,7.571056,-1.790426,-0.453551,4.111581,-1.377909,-2.999584,2.994347,1.758565,0.46509,1.967615,-3.360334,-1.876945,0.776028, 
84,8.586902,4.867843,-0.5915,-0.287842,7.603357,-1.808202,-0.459376,4.120051,-1.392528,-3.00554,3.020422,1.775327,0.464681,1.969179,-3.381281,-1.890512,0.776027, 
85,8.652082,4.920309,-0.601606,-0.293076,7.634996,-1.82586,-0.46503,4.128206,-1.407003,-3.010892,3.045896,1.791652,0.464325,1.970253,-3.40174,-1.903732,0.775984, 
86,8.716245,4.972102,-0.611542,-0.298241,7.665987,-1.843399,-0.470515,4.136066,-1.421337,-3.015661,3.070786,1.807555,0.464021,1.970856,-3.421723,-1.916614,0.775899, 
87,8.779414,5.023224,-0.621312,-0.303339,7.69634,-1.860821,-0.475836,4.143636,-1.435533,-3.019866,3.095107,1.823047,0.463766,1.971006,-3.441241,-1.929169,0.775774, 
88,8.841615,5.073697,-0.63092,-0.30837,7.726081,-1.878127,-0.480997,4.150929,-1.449594,-3.02353,3.118874,1.83814,0.463559,1.970719,-3.46031,-1.941405,0.775611, 
